id,name,label
8adecf1867ff41459f62e06788016a75,计算机网络技术,KnowledgePoint
450be0c2fc7b4bf18b619fa4086cf03a,改革发展中的教育,KnowledgePoint
d25d247226f04f8b894fd4b0f78fbf55,百花齐放 推陈出新,KnowledgePoint
cf6a004bba7245b38bc027c3fe15c428,社会生活,KnowledgePoint
c2ceb95955bd45b0b5052a4bad50f29b,衣食住行的变迁,KnowledgePoint
4b355cb33993464aaba21b6f904d2778,就业和社会保障,KnowledgePoint
c66431caccc248dd967854a826a30205,世界历史,KnowledgePoint
ccda87a8b7de4dcaae7bf43c121ac21d,人类文明的开端,KnowledgePoint
6511af8e01074a54986c0b6a3111da33,人类的形成,KnowledgePoint
a62f80b1a0b24276ac8260b3cc763b13,大河流域-人类文明的摇篮,KnowledgePoint
c9d680e8d6c24a3193a26d6201b99936,西方文明之源,KnowledgePoint
7a941d40b51d43fb9c04b21912d276f9,亚洲和欧洲的封建社会,KnowledgePoint
6e99f843327944689566819fd88191fc,亚洲封建国家的建立,KnowledgePoint
e3cdb47f4ce5463f9b14f742b937ab44,中古欧洲社会,KnowledgePoint
6293bc46ef454a6a9da206aa6cb402ca,古代文明的传播与发展,KnowledgePoint
3daed06efb9643cf9690981da0ef3a70,古代世界的战争与征服,KnowledgePoint
c84f2fed859d4f7595adcc54af28e692,东西方文化交流的使者,KnowledgePoint
cf7bd22736fa45cda18b0171c290cd3c,古代科技与思想文化,KnowledgePoint
59002c70bbdd4ec687a28c75a7e1baf8,步入近代,KnowledgePoint
35f19e68571a4e638d09bd3c118a7a57,资本主义时代的曙光,KnowledgePoint
a42032be170c4267acff95cfc94e826c,英国资产阶级革命,KnowledgePoint
e7d19e54b0c442c7baba8d7f7b220186,美国的诞生,KnowledgePoint
eae42a72d28643ea880ca32415f3fe8a,法国大革命和拿破仑帝国,KnowledgePoint
f41f37158e574e03846fbca0d0bb565d,“蒸汽时代”的到来,KnowledgePoint
7fc30d1dcb824eb9831d50aadf54c907,殖民扩张与殖民地人民的抗争,KnowledgePoint
c7c99750671e45ee93a9a68e8c22ea59,血腥的资本积累,KnowledgePoint
de2f09f30de147be95521e919138e6db,殖民地人民的抗争,KnowledgePoint
a651b4d0c3e3490caa24b0b487e8fdc0,无产阶级的斗争与资产阶级统治的加强,KnowledgePoint
4a9c0b2385c242ec8633f405408483dd,国际工人运动与马克思主义的诞生,KnowledgePoint
f5097fa603b9433db280a3d666d43bf1,美国南北战争,KnowledgePoint
84df435818d349a5803027d9666f622b,俄国、日本的历史转折,KnowledgePoint
f0bc6260ceee49d0a5d448bab176affd,垄断资本主义时代的世界,KnowledgePoint
9d7284cc9d7144e1bc3c10cf65f88373,人类迈入“电气时代”,KnowledgePoint
270f8bb4a6f64820b7e4bcf34c482785,第一次世界大战,KnowledgePoint
3b9d76dc84124491a59e317933eb37a7,璀璨的近代文化,KnowledgePoint
93d8917b1bc04acab51e6f20916954a1,科学和思想的力量,KnowledgePoint
997ab5d9e2b94f239e109f18eba53aec,世界的文化杰作,KnowledgePoint
f0bf90f969f9469f8632f58af76b67d5,苏联社会主义道路的探索,KnowledgePoint
5c555240b457454485d732af566f6b56,俄国十月革命,KnowledgePoint
a47bdcb1d387441d8ab296ccdad54d83,对社会主义道路的探索,KnowledgePoint
41da97d047984245a7e4b2841aa6e776,凡尔赛-华盛顿体系下的世界,KnowledgePoint
ad3bb621762042469648188741e16012,凡尔赛-华盛顿体系,KnowledgePoint
092c2f0bd5d2452d8177a24429be60e8,经济大危机,KnowledgePoint
47dc5e400a814302bc763710f24230b3,法西斯势力的猖獗,KnowledgePoint
5ee6041ba6f8477a9be10742a20689fc,第二次世界大战,KnowledgePoint
daff226ab7484a12b9d8e1761091d6fd,第二次世界大战的爆发,KnowledgePoint
63582fcb877e4f2f87308c42df9d4b3e,世界反法西斯战争的胜利,KnowledgePoint
335faf908b1a491c9e6a6c3c0a623a02,战后主要资本主义国家的发展变化,KnowledgePoint
5c0c179ffa92485e9bbf46e3ec044f48,美国经济的发展,KnowledgePoint
ddafdab2547f46438ef58afae17d5d47,西欧和日本经济的发展,KnowledgePoint
e13142463de94071ac4d5008d83f7b07,社会主义国家的改革与演变,KnowledgePoint
0134db6ba289495092e12c0031ad90ab,苏联的改革与解体,KnowledgePoint
38bdc72280884ed58c2fbb7af562c6e7,东欧社会主义国家的改革与演变,KnowledgePoint
861456e46a824a93b41a947d94f373c4,亚非拉国家的独立和振兴,KnowledgePoint
2fc42f6c9d124813a4593ddc0f3f6409,亚非拉的奋起,KnowledgePoint
675dd48e8e134b458cf989f7925a5649,动荡的中东地区,KnowledgePoint
af334a9d6a304b2e9d219ad1ead50dd6,战后世界格局的演变,KnowledgePoint
6e8b3abdfb184645897a45b65df96b89,冷战中的对峙,KnowledgePoint
37da4e747348404294abb04f5c965a3d,世界政治格局的多极化趋势,KnowledgePoint
493cf500f3f5454eae8b03ebbd880ed1,世界经济的“全球化”,KnowledgePoint
b084ae11ad93403e8e85b6a087e05b8d,现代科学技术和文化,KnowledgePoint
da23ea04f79e4a72b696ebc0b7c5b412,第三次科技革命,KnowledgePoint
1c4a6e659e464afab705de96583da9b0,现代文学和美术,KnowledgePoint
516c03f2dd7e4f909735afcde83788ac,现代音乐和电影,KnowledgePoint
58e58b6944ab473a80f308fc5fbcdea6,初中地理综合库,KnowledgePoint
efcddfd5bd704bf592b5f5017eadd6b7,地球和地图,KnowledgePoint
d403695b4d8741b9ae1bcf545f7f1dbf,地球和地球仪,KnowledgePoint
ab3b0aca862f44fca1b0fc44bc8cc8af,地球的运动,KnowledgePoint
c75564a42f554258a010c94e5669f0a5,地图,KnowledgePoint
251a0df4b6a44819afd017d7c86f0f63,自然地理,KnowledgePoint
a61945bd26f246b1a0c1512993ccecab,陆地和海洋,KnowledgePoint
5d9101a2bb4f4ea6b84d6fe2dbc8b879,大洲和大洋,KnowledgePoint
61e6618476614398952c183ff6e9b465,海陆的变迁,KnowledgePoint
6cbb581181754aa0b136ef7492753fae,天气与气候,KnowledgePoint
64ec89d51d8745a7b5a6dd2e61b3c6ec,多变的天气,KnowledgePoint
a36e909869ec4acca022b4e7d52039ff,气温和气温的分布,KnowledgePoint
4f1ebf20f6c849c7a8c429a15a8a3f25,降水和降水的分布,KnowledgePoint
cfff2ee59ad44eba85626b55942384de,世界的气候,KnowledgePoint
11a25d9b8b184ad6bb045e3addb9dae4,人文地理,KnowledgePoint
fe25c39c40714eedb2547479dee79ea6,居民与聚落,KnowledgePoint
d5130eaa609f4aed950ae7a5f5d92311,人口与人种,KnowledgePoint
a5f2c9d2237c422998d6fa8781e03962,世界的语言和宗教,KnowledgePoint
cae9b8f094514997b7381c30055a4f0b,人类的居住地-聚落,KnowledgePoint
57fb29747ba64d48a9192b4c76784bca,发展与合作,KnowledgePoint
94c38b72b1ce461eabf4b174648805bc,中国地理,KnowledgePoint
3880aededa7e4db3af22329595deb26e,从世界看中国,KnowledgePoint
760d92c89e6c4f37bc109815891941f5,辽阔的疆域,KnowledgePoint
219c3d9fb9dd416989e164b6718889a3,众多的人口,KnowledgePoint
0807c69f266841fa8a85af6da3c6dc7b,多民族的大家庭,KnowledgePoint
e8268acbfffc4168b3271c5c551fd551,中国的自然环境,KnowledgePoint
13f0787eea5742d2b7100b4862216de3,地势和地形,KnowledgePoint
4fc6cd1d7df942559f4a0aea05f17a35,气候多样，季风显著,KnowledgePoint
5f4d603630b84a5e880d92f019af6b53,河流和湖泊,KnowledgePoint
7a180c7a39964471961aec7e48256950,中国的自然资源,KnowledgePoint
6071b08dda1148cc825253f6848ef8f9,自然资源总量丰富，人均不足,KnowledgePoint
ecb5ed9e3ef842b8a5fef1d7ff44f3c9,土地资源,KnowledgePoint
cb6f345a7bc14b34b5f0db6ad3a80d7c,水资源,KnowledgePoint
412db79726e840f3b5f379b03f42f5d3,中国的经济发展,KnowledgePoint
47363e6b98b44dc58a21fe457f514fd0,逐步完善的交通运输网,KnowledgePoint
4e2e6a5accad4373a973a17d77572403,因地制宜发展农业,KnowledgePoint
10e9035eddb4444ab68a09d234e1a9c8,工业的分布与发展,KnowledgePoint
56c252b7be994563876e50985e85b277,中国的地理差异,KnowledgePoint
878074dfa048466ab427b969010c5b54,四大地理区域的划分,KnowledgePoint
6b9d6d43ceff480188bb1553cf452a34,北方地区和南方地区,KnowledgePoint
253f29816eae48daa28504e604378ee1,西北地区和青藏地区,KnowledgePoint
5e801d70b01b4f518d372b1327a3a7e8,认识省级区域,KnowledgePoint
03fbd30b32a3458589c64ef57a73ac09,全国政治文化中心──北京,KnowledgePoint
f4d7268af0184323aff4bd86c2b1b0ae,特别行政区──香港和澳门,KnowledgePoint
e4543d6037c34d15a9d4f731488f012a,祖国的神圣领土──台湾,KnowledgePoint
1c8528f0a0df40afba7136077b2bd360,西部开发的重要阵地──新疆维吾尔自治区,KnowledgePoint
cd53050c9ab145bdb7fb5defe8db2bbd,认识省内区域,KnowledgePoint
a7d23ed22c584a35b22158362119f01d, 面向海洋的开放地区──珠江三角洲,KnowledgePoint
cfd46b7604ae4baf9af0d2b556548cd7,西南边陲的特色旅游区──西双版纳,KnowledgePoint
d27a0642a3524140bc5af09476c5b45c,认识跨省区域,KnowledgePoint
a78c5a7b26714037a62dbe1f537f56b4,沟壑纵横的特殊地形区──黄土高原,KnowledgePoint
8977e098d5c241c390a2d1f416582939,以河流为生命线的地区──长江沿江地带,KnowledgePoint
03e7c5141121431c85e9e0d9ce80f332,世界地理,KnowledgePoint
4f6fd3b5fd7f44e7b3fc9c27f67430de,我们生活的大洲──亚洲 ,KnowledgePoint
161ba461c3c8450899df0f0f15b6628b,自然环境,KnowledgePoint
45ed0c70abf4415aa199c67b7108b4ab,人文环境,KnowledgePoint
79c0c702d42c4cd7a7b0bad773db8220,我们邻近的国家和地区,KnowledgePoint
6e9ebd0431394a7b9529c1c77324462e,日本,KnowledgePoint
b43116052cf447b59ae5ecf1d6954d89,东南亚,KnowledgePoint
4eb2be23f0db483da26c03e3e972eb1c,印度,KnowledgePoint
3e6d1d61e61a46b2916f3473d6cb8408,俄罗斯,KnowledgePoint
4cc12b79b723461a9fd0302cd479b4ce,其他,KnowledgePoint
a759545e5cff4adf8567f8c51df543d8,东半球其他的国家和地区,KnowledgePoint
c7d3e7d368b04a1788a9af0c2d8d9cae,中东,KnowledgePoint
7956d92d10804952a05bcf169391f330,欧洲西部,KnowledgePoint
1f9e051e42984897ad7e8143971fe1cc,撒哈拉以南的非洲,KnowledgePoint
aaddf25848444419a514c833e89b7e94,澳大利亚,KnowledgePoint
8ec6519931ff4fb88c0ca13e3b86b17e,其他,KnowledgePoint
f93cb19dbeee42c4ba34cbf3c9325575,西半球的国家,KnowledgePoint
8d0c3a3ad3f145f8aa2cd37370975ec8,美国,KnowledgePoint
1d7def04edc444529ba960f0b983a8fe,巴西,KnowledgePoint
2836ada6ee4d4701bbb1747093368e9a,其他,KnowledgePoint
f90fdfd1dd4649d292b0a46250a11216,极地地区,KnowledgePoint
0d281540c8a24c79819b82b613331b99,高中语文综合库,KnowledgePoint
93e7bef13e9642c0a5afe2ee9fd8758f,基础知识及语言表达,KnowledgePoint
4ba47b49f27b4897a013458bebaab6b1,字音,KnowledgePoint
f066c9c2e59d492797d02d1f84950d1b,字形,KnowledgePoint
7ff373a6762942d4acf67160f7792ff1,词语,KnowledgePoint
a9068dea6ec3457bbf761e84abb53fd3,语法,KnowledgePoint
1a3f2a4c42ea43e49d08de8325331632,修辞格,KnowledgePoint
e4df209694ba4fdfb724ff3e8e8e0ad1,成语(熟语),KnowledgePoint
fa61ec781fe14fe589774019e9879b63,标点符号,KnowledgePoint
7770d0e4beca4e72a19c0878121502ca,病句辨析,KnowledgePoint
99f3265359294458b403633a00f14095,扩展语句、压缩语段,KnowledgePoint
1dfc270c880f48e6ac53d6810ad99d7d,扩展语句,KnowledgePoint
52a158800f59480083d68c4ab52a9c59,压缩语段,KnowledgePoint
620265b151774a08af20459ef535a4e2,新闻类,KnowledgePoint
afd05e4b3adc40d4ba8baaa0eb346e55,选用、仿用、变换句式,KnowledgePoint
c8efa7bf2a9c4ddf965fffa8a16b0e0d,句子衔接,KnowledgePoint
620eeceee38a496caaed0fe6622c9ae1,语言的简明连贯得体,KnowledgePoint
9c4ce5aeffef4c8087fd2b2f9c398dcf,图文转换,KnowledgePoint
c13e40b3b6cd4f388e13e2c967809610,修改应用文,KnowledgePoint
4b402e18c65d49d88c3ce682f3889530,文学常识,KnowledgePoint
a0f3b100d1154e2db667cf590e56beb0,诗歌散文鉴赏,KnowledgePoint
c80270ae3d634f3da30850b53c7f96ba,先秦诸子百家,KnowledgePoint
444b9ce1e096409c88d537a3ddee8acc,楚辞汉赋骈文(歌行、乐府),KnowledgePoint
0ec7a7f7ff02472fa15b61973d871780,历史记载类(二十四史、地方志、野史等),KnowledgePoint
aefae1e7552442a0bbe22d10921d59d9,古代散文、兵法农医、天文术数、艺术杂学等,KnowledgePoint
6972e03995d84c069f4f218044807367,古代应用公文类(含奏议、序跋、赠序、铭文、祭文等),KnowledgePoint
d15f07cc3e9646a9a112bf6467b74fc8,近代文学,KnowledgePoint
5c2d85a2320c4cda9d4742102404d2c1,外国文学,KnowledgePoint
98e9e9ae26f441769a77f221e278345c,诗,KnowledgePoint
e6d466688e0e452cbb3a3c461c308129,词,KnowledgePoint
bd6e3f26f8aa479c8ce8707792b905c7,曲,KnowledgePoint
87c47c21e4584d21933a15f37e75678b,小说,KnowledgePoint
7efb7e08720b4a558bc21f331b2e3ffd,作家作品,KnowledgePoint
b4420736eb5145c7a956d68fb5c717e0,文言文阅读,KnowledgePoint
35d55a753af948ab89931bb4a90d6d7a,人物传记类,KnowledgePoint
1ecbd9e65c114824b550b3473f784713,历史事件类,KnowledgePoint
9d81bfe451624ab28b4a222f8b554841,散文类,KnowledgePoint
9d2f905b452544f7bffee46e1804806b,公文类,KnowledgePoint
15c3268a313144ce81248327344a8f53,现代文阅读,KnowledgePoint
bd2ff97d30334bf08429401e9824763d,现代文学类文本阅读,KnowledgePoint
44142835994e40a5b5ce4e646c321a66,论述类文本阅读,KnowledgePoint
0d62a20ad48443f091aed6566d62839c,科普类文本阅读,KnowledgePoint
071e2bf1a1a6441a8e130f6919f329f6,自然类文本阅读,KnowledgePoint
5fe890084b4641b3b501c434c42e1d76,社科类文本阅读,KnowledgePoint
2c6794347a4b4632b51b89db96f17005,实用类文本阅读,KnowledgePoint
711400ba75014760be39a7f2aa751f5e,作文及写作,KnowledgePoint
32a8a76bbce9442eac94ab54dc13a62f,命题作文,KnowledgePoint
f82b845de9b04f79a7231f65364cc052,话题作文,KnowledgePoint
b9b2781e0f034cb5bc05426ad43d5921,材料作文,KnowledgePoint
61f78e096ed1417aaa4fe6ffb115bf2d,小作文,KnowledgePoint
a1f2823ba4b44e269405d9b098a639b2,名句默写,KnowledgePoint
59c70462f5854444a99a65077f8d0390,诗,KnowledgePoint
01775ce8187c4a989058235a427ce0c9,词,KnowledgePoint
0393cbef4c7f43f18e7c26e8a3772f9d,曲,KnowledgePoint
47fd4d28f2504c45b9c92be711f3c22f,其他,KnowledgePoint
97fab0db5529432aa323c2149fe86e81,其他,KnowledgePoint
5e7f3cad0b9942cea83e463b1e717c23,高中数学综合库,KnowledgePoint
bed4a50d022e42a5b6afc6a9f7bed642,集合与常用逻辑用语,KnowledgePoint
c068c1cd20be48e4aa110c74600581c7,集合的概念,KnowledgePoint
3151d4c600274386b63c7f7e3d63e421,集合的运算,KnowledgePoint
bc23da4cb5a74c949110641fb8eaee02,常用逻辑用语,KnowledgePoint
49c50ae44c204a72a30d150c97fb2be5,命题及其关系,KnowledgePoint
c8d1bc3d60584b78baece470bcff7ec4,充分条件与必要条件,KnowledgePoint
9e93c4d311844175be943ddc373f68c0,简单的逻辑联结词,KnowledgePoint
c905382ab43e4464827279582f7e61e1,全称量词与存在性量词,KnowledgePoint
4f7073b524f94014832c35d18fa005d8,函数与导数,KnowledgePoint
a035884b9b2a426e843e1bd4bd32cea3,函数,KnowledgePoint
467b17353f62430dbc6d7799f9060eb3,函数及其表示,KnowledgePoint
0629f1bcbce64931a791ec0259270139,函数的定义域与值域,KnowledgePoint
d0a3af6668134d9dacdf2c634b8048aa,函数的单调性与最值,KnowledgePoint
5ae359d2431043ad905c9da852863de5,函数的奇偶性,KnowledgePoint
e1f81d2c464a448e97e38d8829c0a342,函数与方程,KnowledgePoint
db482a6f88604f999aa67ea3b5fc72db,反函数,KnowledgePoint
28f8191582374dab86ac93d44d571c6b,函数图像,KnowledgePoint
e8dc7b60405a4a768aa1210603915f0d,解析式,KnowledgePoint
2d7b476b35a740db97c05ed9582dad3f,周期性和对称性,KnowledgePoint
4b6fc8bb822842a4bb0176f635806fb4,基本初等函数与应用,KnowledgePoint
16876cab02ac4cb9b27ccf8a7001c8d1,一次函数与二次函数,KnowledgePoint
26b147cebced4a6e846a6aa574165fc8,指数与指数函数,KnowledgePoint
89ea0c49e1e14b69b366f8e5dc943a86,对数与对数函数,KnowledgePoint
c21bac50a584415a9286a3d880217058,幂函数,KnowledgePoint
b44a3f705fe8436f9006469e064e4ff9,函数模型及其应用,KnowledgePoint
b2855015b57249a5ac61fd4f0ce91b03,函数综合,KnowledgePoint
f60aff1ce0504bd5b2633818a889516d,分段函数、抽象函数与复合函数,KnowledgePoint
87039a35f87e4bcfb144cb77fe3a96c5,导数,KnowledgePoint
5b5987fd3c034b98a466b824367c1ff0,导数的综合运用,KnowledgePoint
0232358ec4d4438f90db5ad27a13edf0,积分,KnowledgePoint
91093a3b22c7457cabf8f8ed1142d8f3,导数的概念和几何意义,KnowledgePoint
21d4a148e49e4d3fb83e4f8895666d3e,导数计算,KnowledgePoint
8f10017cd21649a5985c1fa275eae4d0,导数的实际应用,KnowledgePoint
0fbc73b544b642bfaa0e32a234a2b88c,利用导数研究函数的单调性,KnowledgePoint
f7a5e3e835a54e3d926e940b55f34ba4,利用导数证明不等式,KnowledgePoint
422501acb54b4d5ca3a80f13a73ad9bd,利用导数求最值和极值,KnowledgePoint
08149fe954ba45e686ce49aec857c4fd,极限,KnowledgePoint
b8395f1c5f8f4a74898702d43d187c3a,函数极限,KnowledgePoint
64e274cd1c3442108d417e74adece35c,函数连续性,KnowledgePoint
0602c4a3e3db4fccad3ca8829d4bc44a,映射,KnowledgePoint
014ee547af8d4c0690ef9f725eefb195,三角函数、三角恒等变换、解三角形,KnowledgePoint
a895edf8411d468bbdffcfdda0469506,三角函数,KnowledgePoint
3ecaea0a2ed140bab64eaad27dde9c57,任意角和弧度制和任意角的三角函数,KnowledgePoint
aa738f2b87794df9be7dbff806104da8,同角三角函数的基本关系式和诱导公式,KnowledgePoint
7c324ea1b36c409b91ffe4be1bd69daa,三角函数的图象与性质,KnowledgePoint
6d3eb31e1fcc4f9dbd2283d26e9df1eb,三角函数图象变换,KnowledgePoint
dc97afeca2e0409faf1a94929d7c14ed,三角函数综合,KnowledgePoint
df811c11a7944059871d035bc7d2939a,诱导公式,KnowledgePoint
eab0c135611e44efba15e8946ad2b07f,三角函数应用,KnowledgePoint
2f101016b130422ea8b6b4c986b279d0,三角恒等变换,KnowledgePoint
b73bd921156c43fea6f2a249d2b529b3,两角和与差的三角函数,KnowledgePoint
4d58a14a5cb947308e18a726766f7e75,倍角公式,KnowledgePoint
f6459af916a3449aab83b3dcc3ddf9cd,半角公式,KnowledgePoint
266cfce439c84b7984d143d78a85d5d8,恒等变换综合,KnowledgePoint
1790a0b45aba45a3b0cafa6b7b8f0c6e,解三角形,KnowledgePoint
833469d27ec5496cbd617a9d6ba224b4,正弦定理,KnowledgePoint
1c3efec11438419d91a9b11b10451448,余弦定理,KnowledgePoint
0d7862028f4a4ccf896be5b47adb39ba,解斜三角形,KnowledgePoint
c4b5828daee64b549ebca7a92ddb3dba,平面向量,KnowledgePoint
a71450750e00456383f716913cd476e0,平面向量的概念及几何运算,KnowledgePoint
6237bb728632424997be7a94cd2cf63e,平面向量的概念,KnowledgePoint
1438de2c3dac45e9bd4de70d0970073e,平面向量的几何运算,KnowledgePoint
bdedc3e0c304441a9ab30223fada259a,线性运算,KnowledgePoint
f818421faf9a4fc2b496d7cc588de3ab,平面向量基本定理及坐标表示,KnowledgePoint
b0ae277ab0c641ae8a7c30d10e4c5676,平面向量基本定理,KnowledgePoint
5c857e3e9eb2428f9736ec5d643c085f,平面向量坐标运算,KnowledgePoint
48a769494a074992a811c4ee5e637b25,数量积及其应用,KnowledgePoint
40da7a037c9a4264a9dc345d3ae1840d,数量积的定义,KnowledgePoint
62f8fdf9b45740519d6a9c67488d3fcb,数量积的应用,KnowledgePoint
efd535ffc0254168bfc0169f4a397c2a,平面向量的应用,KnowledgePoint
055f561f97c0442dbc8c6d94a3cd92a5,平面向量的物理应用,KnowledgePoint
5d83eaba096f4d32a7eeb43ce897df9a,平面向量的几何应用,KnowledgePoint
82ab4d6a7ab248e297ffc19b8e69e8c7,平移,KnowledgePoint
8029c2f9fe134f50952a1af9b6cca32e,线段的定比分点,KnowledgePoint
ca96981d2138487aa409d4f27da6cc11,数列,KnowledgePoint
c65c7fbc18d94943b006ea216af74764,数列的概念,KnowledgePoint
8adc44b9025640e4856783c7e5e09cac,等差数列,KnowledgePoint
a5c6545d09d54215b9ada1ada151e8b2,等比数列,KnowledgePoint
44caaca9ea624b699ea5d06a633395c0,数列求和,KnowledgePoint
f9da46a8604a4cad9afb55dbc2e4cf87,公式法，分组求和,KnowledgePoint
522f4013fe84404b859588c9f13315dd,倒序相加，错位相减，裂项抵消求和,KnowledgePoint
b87c1b5b6353499a908e3922b0f91a04,数列综合应用,KnowledgePoint
11170b74c7904b65bed819e587483625,数列极限,KnowledgePoint
060a378c186a4c05a271a04bdf0fd42d,不等式,KnowledgePoint
a6719dc3262142078f3a1cfabed699a8,不等式的性质,KnowledgePoint
80a69f9c0d4f47de900d8b2377ebc743,具体的不等式,KnowledgePoint
c30a35e341a04b769a0c87012138cfd3,一元二次不等式,KnowledgePoint
647f1320f36946029edc218340ca0ca0,绝对值不等式,KnowledgePoint
910a75910e664b50928c020c50e0c3a4,指数不等式,KnowledgePoint
f0a2160514ef43b7a54a0cf9924feb27,对数不等式,KnowledgePoint
2ee63cc954e74e0db7ddf69c768e721c,三角不等式,KnowledgePoint
c032ea53c51d437d9a2aea74ed881c77,无理不等式,KnowledgePoint
240f67a75b0a431b943054b82a978886,分式不等式,KnowledgePoint
a3698c9fdbc4440e97471b3e7026481c,基本不等式,KnowledgePoint
4020cc1b7fa34dd9b397288255df30f4,均值定理,KnowledgePoint
60aee1dd36ce48e0aba041c26a9ebc05,均值定理的应用,KnowledgePoint
121165feb3ec4d14bf6c790ca8bda956,线性规划,KnowledgePoint
c23ff77977d8409e90ef53ab394d3962,二元一次不等(组)表示的平面区域,KnowledgePoint
f9e9f2c2402a43f09efbf0d034e2b853,线性规划,KnowledgePoint
81d97b956afd40239db1286dd6fdcfef,不等式选讲,KnowledgePoint
3c0dfd4c23ac453e999bb597db10c7e6,绝对值不等式,KnowledgePoint
32c9f612ad5644148f5a5fae0c8f0168,柯西不等式,KnowledgePoint
0393b186038d490e9eedfffc205e92e2,排序不等式,KnowledgePoint
f3a6b207c8e24a54b8154019b51211d6,不等式证明,KnowledgePoint
d7fd4f19c81d4030807dda3857202464,立体几何,KnowledgePoint
34d4dc2340bb480e9bbd9cfd22865bf4,空间几何体,KnowledgePoint
4396f9afd17544c19ff057fbfbde8f97,柱、锥、台、球的结构特征,KnowledgePoint
8141fbd8320443149ac625c2f86d2e16,空间几何体的三视图与直观图,KnowledgePoint
c47edde6525e4f0db9897ace508f3ae0,空间几何体的表面积与体积,KnowledgePoint
544f1f4e8d9f47d2b1d288589468e25e,欧拉定理,KnowledgePoint
c56615e8b04c4820a32c06956250d476,点线面的位置关系,KnowledgePoint
f9147b31ba4543d3a242b5d81518fb94,平行,KnowledgePoint
41786dee1fc941e990c7425287190eec,垂直,KnowledgePoint
8112b5e0df6e4ad79ff14595121de5c7,距离,KnowledgePoint
1ab8adda78644f28aa39ce7ef441f13a,空间的角,KnowledgePoint
69cf765da9694a21b9bd9dd2277c23c2,立体几何综合,KnowledgePoint
aad9a461a43f418bb488892dcd81ece1,空间向量,KnowledgePoint
d0cac78f0d77477baa28d3d8fc63a885,空间向量基本定理与坐标运算,KnowledgePoint
3d85457a90d84bec84b311dc941e430d,平面法向量的求法,KnowledgePoint
7bafa23c75fd4feeab4434cba0b475ad,利用直线方向向量与平面法向量解决证明问题,KnowledgePoint
7724d480e6854c3f8c2c5df15ea281bc,利用直线方向向量与平面法向量解决计算问题,KnowledgePoint
7e1b4541f18c4cc49fc16102d45eeaac,解析几何,KnowledgePoint
0d3cdfc8146541c1be2c9c5bf7632e84,直线,KnowledgePoint
07c87a6305c74b2ebd6310b4948eb163,直线的倾斜角与斜率,KnowledgePoint
5958425f845e4b1c80073feabb38586f,直线方程,KnowledgePoint
c044c3bd318749439463487990f5368b,两条直线的位置关系,KnowledgePoint
011f000a07e6422d832e09af30b584c6,距离,KnowledgePoint
f09b5f216cb6459a86e3a651edf90840,直线综合,KnowledgePoint
6364f8c5215e444aba5b57d4c8618dd4,圆,KnowledgePoint
7c17bf343bd64ee5b97f21129d27ef90,圆的标准方程与一般方程,KnowledgePoint
968ce691675e4292873ea24777195819,直线与圆的位置关系,KnowledgePoint
3f8210873dff46e196456e82a591d784,圆与圆的位置关系,KnowledgePoint
57216590dc414dee8a8ae89f6dfb00ac,圆锥曲线,KnowledgePoint
a4962027d1de49689778c0b7a002bd9f,曲线参数方程,KnowledgePoint
d737d959892b490cbd016b3c48abca4e,极坐标方程,KnowledgePoint
4cb69539710e4f9e9539a9670da68d03,参数和普通方程互化,KnowledgePoint
8f93863173064243b7130d93a2fdff91,圆锥曲线综合,KnowledgePoint
f33f4e83a5f24068ba9f1448ea45864f,椭圆,KnowledgePoint
360cfbc0189b43a7a22000556b18d04b,双曲线,KnowledgePoint
6f2ce45f3b564ee6a5b39e087b58bf10,抛物线,KnowledgePoint
35d50a80399d42058bbf1d6b3e2ed8a1,极坐标,KnowledgePoint
0a6d9d7179634050b9c759ae1388490c,平面直角坐标系,KnowledgePoint
85cc533334754051bc78095fbde16238,极坐标系,KnowledgePoint
2d34f895c6e84946b37800f98fbf716a,简单曲线的极坐标方程,KnowledgePoint
1124c8aa54cf4587b83ee31627a3f5ea,柱坐标系与球坐标系,KnowledgePoint
66d02992b0dd401e888d8f5fccaa647a,几何选讲,KnowledgePoint
89cd81a2aaff4ff48d542ad15f91e863,相似三角形,KnowledgePoint
c8adbd9fd5304b1f9a1b809b69c48b41,圆,KnowledgePoint
f1692ecb2ad14762805a1087d088a50f,参数方程,KnowledgePoint
df897e30b51f49aca12851d7508d30f0,统计与概率,KnowledgePoint
4de31b89871145acb57f8bf902a6844c,统计,KnowledgePoint
2f743b6510f04e129edad89c050e3cc8,抽样,KnowledgePoint
4ee47fbbed5443d1b6900ee3e43d209d,用样本估计总体,KnowledgePoint
5bfa166de838455883460d7277efa2cd,变量相关,KnowledgePoint
e05d3e0579914284afb897a3f945e2fe,统计案例,KnowledgePoint
8e494d8ddf6844748d045b4facf8d90a,排列组合与二项式定理,KnowledgePoint
5fce12a57106431baaa2e84dd2b9920e,排列与排列的运用,KnowledgePoint
63b36414bbb240288a5061f597e8dd45,组合与组合的运用,KnowledgePoint
a5d7b56819384ca8a8c5d1d1b1fb873b,二项式定理与性质,KnowledgePoint
5d3520df20b749218c9f0b9c072f005a,排列组合综合应用,KnowledgePoint
17f7b2a51f354b06a415ba2cd913c30e,概率,KnowledgePoint
61adaab5b1ee4dc1b83f91e0099a30e1,古典概型,KnowledgePoint
39e2792b68454730b5fce3b36ea73397,几何概型,KnowledgePoint
